year,fips,srb
2020,21167,4.132231405
2017,21173,5.917159763
2018,21173,1.721170396
2019,21173,2.336448598
2020,21173,9.174311927
2021,21173,4.255319149
2017,21175,6.944444444
2019,21175,12.34567901
2016,21177,13.79310345
2017,21177,9.900990099
2018,21177,13.30798479
2016,21179,8.032128514
2017,21179,4.342431762
2018,21179,2.680965147
2019,21179,9.671179884
2020,21179,5.997001499
2021,21179,3.016591252
2022,21179,5.347593583
2016,21183,6.211180124
2017,21183,12.82051282
2018,21183,9.836065574
2020,21183,7.142857143
2021,21183,17.09401709
2016,21185,3.640776699
2017,21185,4.978220286
2018,21185,5.873715125
2019,21185,5.016722408
2020,21185,8.975317876
2021,21185,3.933136677
2022,21185,7.092198582
2017,21193,3.225806452
2018,21193,7.952286282
2019,21193,14.70588235
2020,21193,4.115226337
2022,21193,9.345794393
2016,21195,1.426533524
2017,21195,3.015681544
2018,21195,3.628447025
2019,21195,3.318584071
2020,21195,6.134969325
2022,21195,4.385964912
2017,21197,2.481389578
2018,21197,1.658374793
2019,21197,2.985074627
2021,21197,3.759398496
2022,21197,5.347593583
2016,21199,1.074113856
2017,21199,3.831417625
2018,21199,8.58652576
2019,21199,7.774538387
2020,21199,10.32258065
2021,21199,5.190311419
2022,21199,3.875968992
2017,21203,2.666666667
2018,21203,3.164556962
2016,21205,7.092198582
2017,21205,9.75329891
2018,21205,12.07386364
2019,21205,5.518763797
2020,21205,7.042253521
2021,21205,4.728132388
2016,21209,6.901311249
2017,21209,7.8125
2018,21209,6.906579426
2019,21209,5.160550459
2020,21209,8.391608392
2021,21209,8.364312268
2022,21209,3.10880829
2016,21211,2.418379686
2017,21211,2.298850575
2018,21211,3.215434084
2019,21211,3.835091083
2020,21211,6.105006105
2021,21211,2.941176471
2022,21211,3.521126761
2016,21213,10.20408163
2017,21213,8.53485064
2018,21213,1.814882033
2019,21213,10.33591731
2020,21213,3.891050584
2016,21217,3.676470588
2017,21217,5.687203791
2018,21217,8.869179601
2020,21217,2.624671916
2021,21217,3.058103976
2022,21217,4.048582996
2017,21221,2.028397566
2016,21225,28.30188679
2017,21225,14.18439716
2018,21225,12.14574899
2020,21225,9.345794393
2021,21225,16.12903226
2022,21225,15.625
2016,21227,3.377617654
2017,21227,6.875477464
2018,21227,8.049535604
2019,21227,9.884678748
2020,21227,8.697944122
2021,21227,4.962779156
2022,21227,6.669282071
2019,21229,16.12903226
2018,21231,3.816793893
2021,21231,9.174311927
2017,21235,1.273074475
2018,21235,5.737704918
2019,21235,2.418379686
2020,21235,3.220611916
2022,21235,2.43902439
2016,21239,1.379310345
2017,21239,2.208724462
2018,21239,3.949967084
2019,21239,3.720930233
2020,21239,1.293661061
2021,21239,1.557632399
2022,21239,5.163511188
2016,22001,5.6
2017,22001,6.645817045
2018,22001,9.619238477
2019,22001,11.8623962
2020,22001,7.352941176
2021,22001,6.272401434
2022,22001,8.287292818
2016,22003,9.478672986
2017,22003,11.40684411
2018,22003,2.421307506
2019,22003,9.677419355
2020,22003,4
2021,22003,12.26993865
2022,22003,8.26446281
2016,22005,10.69055186
2017,22005,11.20238984
2018,22005,13.11838154
2019,22005,12.96563079
2020,22005,9.923096006
2021,22005,8.698803914
2022,22005,5.866666667
2016,22007,5.025125628
2017,22007,10.62416999
2018,22007,12.91248207
2019,22007,6.160164271
2020,22007,11.9047619
2021,22007,7.352941176
2022,22007,13.33333333
2016,22009,3.225806452
2017,22009,2.336448598
2018,22009,1.851851852
2019,22009,3.000750188
2020,22009,5.966587112
2021,22009,3.327787022
2022,22009,8.108108108
2016,22011,2.840909091
2017,22011,3.159557662
2018,22011,15.15151515
2019,22011,10.12658228
2020,22011,6.116207951
2022,22011,30.86419753
2016,22013,12.93103448
2017,22013,14.14141414
2018,22013,8.492569002
2019,22013,6.849315068
2022,22013,7.142857143
2016,22015,7.554945055
2017,22015,8.165305782
2018,22015,9.349220898
2019,22015,7.044025157
2020,22015,10.25132275
2021,22015,8.640291041
2022,22015,9.158557527
2016,22017,8.982661375
2017,22017,10.5574741
2018,22017,13.28553353
2019,22017,15.02890173
2020,22017,17.32851986
2021,22017,11.2
2022,22017,13.10168043
2016,22019,13.34395539
2017,22019,11.51927438
2018,22019,14.13893864
2019,22019,13.24678765
2020,22019,10.66666667
2021,22019,5.417384881
2022,22019,10.53303543
2017,22027,15.78947368
2018,22027,5.917159763
2019,22027,16.66666667
2020,22027,15.26717557
2016,22029,4.201680672
2017,22029,2.976190476
2018,22029,1.964636542
2020,22029,3.164556962
2022,22029,6.666666667
2016,22031,23.39181287
2017,22031,21.42857143
2018,22031,7.334963325
2019,22031,22.65372168
2020,22031,19.60784314
2022,22031,14.49275362
2016,22033,13.434329
2017,22033,16.83536819
2018,22033,19.31477671
2019,22033,20.99821584
2020,22033,25.80942505
2021,22033,15.29329609
2022,22033,16.887918
2020,22035,13.88888889
2021,22035,21.27659574
2018,22037,6.41025641
2020,22037,9.523809524
2016,22039,20.24291498
2017,22039,5.199306759
2018,22039,2.100840336
2019,22039,9.584664537
2021,22039,4.926108374
2022,22039,6.211180124
2017,22041,10.20408163
2020,22041,5.291005291
2021,22041,8.547008547
2021,22043,23.25581395
2016,22045,12.40135287
2017,22045,12.55707763
2018,22045,9.56937799
2019,22045,12.71860095
2020,22045,8.419083255
2021,22045,8.871989861
2022,22045,12.13171577
2016,22047,9.74025974
2017,22047,3.489183531
2018,22047,3.937007874
2019,22047,6.52173913
2020,22047,3.811944091
2021,22047,5.474452555
2022,22047,2.487562189
2016,22049,23.12138728
2017,22049,7.8125
2018,22049,2.985074627
2019,22049,17.24137931
2021,22049,13.60544218
2022,22049,16
2016,22051,12.17185341
2017,22051,11.24400595
2018,22051,11.53951326
2019,22051,12.31536121
2020,22051,14.74816313
2021,22051,9.709446635
2022,22051,9.500791733
2016,22053,1.615508885
2017,22053,5.121638924
2018,22053,3.753753754
2019,22053,7.847533632
2020,22053,2.493765586
2021,22053,7.339449541
2022,22053,5.479452055
2016,22055,12.89198606
2017,22055,16.55602655
2018,22055,15.68825911
2019,22055,18.79005105
2020,22055,19.72252448
2021,22055,15.00804002
2022,22055,17.22158439
2016,22057,14.00730816
2017,22057,12.62019231
2018,22057,8.93388922
2019,22057,10.63829787
2020,22057,9.370119729
2021,22057,4.548408057
2022,22057,7.714561234
2016,22059,29.85074627
2017,22059,7.936507937
2018,22059,16.06425703
2021,22059,12.19512195
2016,22061,18.98734177
2017,22061,29.61633386
2018,22061,27.2985368
2019,22061,22.46232585
2020,22061,30.3257207
2021,22061,15.61874249
2022,22061,16.28825271
2016,22063,6.150061501
2017,22063,8.381120423
2018,22063,7.421594446
2019,22063,9.327758122
2020,22063,7.772020725
2021,22063,6.403415155
2022,22063,8.984105045
2016,22065,19.23076923
2017,22065,11.9047619
2018,22065,6.772009029
2019,22065,9.259259259
2020,22065,7.575757576
2021,22065,9.56937799
2022,22065,11.56069364
2016,22067,17.0212766
2017,22067,27.94411178
2018,22067,13.10043668
2019,22067,18.57585139
2020,22067,3.717472119
2021,22067,4.95049505
2022,22067,14.18439716
2016,22069,7.186858316
2017,22069,11.9047619
2018,22069,13.69216242
2019,22069,18.96333755
2020,22069,20.05012531
2021,22069,9.367681499
2022,22069,5.016722408
2016,22071,0.788530466
2017,22071,1.842266866
2018,22071,1.511900117
2019,22071,2.048620595
2020,22071,1.237317496
2021,22071,1.393485456
2022,22071,1.23029604
2016,22073,16.07347876
2017,22073,21.61582094
2018,22073,19.74234566
2019,22073,17.79112754
2020,22073,19.42592056
2021,22073,14.43909663
2022,22073,11.31105398
2016,22075,7.033997655
2017,22075,8.357709987
2018,22075,9.606147935
2019,22075,7.27032386
2020,22075,6.908462867
2021,22075,11.56069364
2022,22075,3.460207612
2017,22077,4.813477738
2018,22077,9.668508287
2019,22077,9.36329588
2020,22077,8
2021,22077,6.430868167
2022,22077,4.366812227
2016,22079,10.0286533
2017,22079,10.87192868
2018,22079,12.45753114
2019,22079,11.0864745
2020,22079,14.47527141
2021,22079,7.135016465
2022,22079,9.863429439
2017,22081,6.944444444
2019,22081,9.523809524
2017,22083,3.50877193
2018,22083,3.773584906
2019,22083,10.52631579
2020,22083,5.076142132
2021,22083,3.846153846
2022,22083,5.847953216
2016,22085,9.900990099
2017,22085,7.159904535
2018,22085,8.042895442
2019,22085,11.95219124
2020,22085,14.08450704
2016,22087,19.79007722
2017,22087,16.75850152
2018,22087,15.97226338
2019,22087,19.3306922
2020,22087,22.72941029
2021,22087,15.19479489
2022,22087,13.84858392
2016,22089,13.671875
2017,22089,12.88343558
2018,22089,5.878894768
2019,22089,6.517311609
2020,22089,8.346374544
2021,22089,7.704160247
2022,22089,2.166847237
2016,22093,10.85481683
2017,22093,7.580174927
2018,22093,6.744328633
2019,22093,9.314140559
2020,22093,6.944444444
2021,22093,5.791505792
2022,22093,8.241758242
2016,22095,11.60541586
2017,22095,9.332579186
2018,22095,12.22632926
2019,22095,13.13813814
2020,22095,10.48118152
2021,22095,5.455962588
2022,22095,2.239641657
2016,22097,8.403361345
2017,22097,8.955223881
2018,22097,10.98901099
2019,22097,9.103641457
2020,22097,9.259259259
2021,22097,4.519774011
2022,22097,7.30994152
2016,22099,4.537205082
2017,22099,4.713275727
2018,22099,8.295313148
2019,22099,4.904966278
2020,22099,9.065550907
2021,22099,2.103049422
2022,22099,8.119079838
2016,22101,7.772020725
2017,22101,13.97326853
2018,22101,15.29636711
2019,22101,12.80878317
2020,22101,7.874015748
2021,22101,9.478672986
2022,22101,12.10653753
2016,22103,10.01527754
2017,22103,9.645753308
2018,22103,9.751114413
2019,22103,9.216589862
2020,22103,9.026752011
2021,22103,5.409219191
2022,22103,10.24116287
2016,22105,15.29861724
2017,22105,15.8271401
2018,22105,15.40898618
2019,22105,13.13694268
2020,22105,12.72912424
2021,22105,6.692497358
2022,22105,5.687693899
2016,22109,19.80758347
2017,22109,22.5520982
2018,22109,17.25181598
2019,22109,21.48760331
2020,22109,18.66801211
2021,22109,8.879781421
2022,22109,12.38390093
2016,22111,12.34567901
2017,22111,11.11111111
2018,22111,12.65822785
2019,22111,11.42857143
2016,22113,5.504587156
2017,22113,7.590132827
2018,22113,13.59832636
2019,22113,7.496251874
2020,22113,12.00686106
2021,22113,5.18134715
2022,22113,6.944444444
2016,22115,8.077544426
2017,22115,16.74277017
2018,22115,11.18568233
2019,22115,17.8197065
2020,22115,10.15228426
2021,22115,8.048289738
2022,22115,8.823529412
2016,22117,19.75308642
2017,22117,13.65187713
2018,22117,18.05555556
2019,22117,21.73913043
2020,22117,27.54237288
2021,22117,6.329113924
2022,22117,4.739336493
2016,22119,6.276150628
2017,22119,8.928571429
2018,22119,4.64037123
2019,22119,5.033557047
2020,22119,16.09657948
2021,22119,2.808988764
2022,22119,7.272727273
2016,22121,3.231017771
2017,22121,4.016064257
2018,22121,5.077983315
2019,22121,4.575495679
2020,22121,5.931198102
2021,22121,0.769230769
2022,22121,2.081165453
2018,22123,19.60784314
2016,22127,22.55639098
2018,22127,10.94890511
2019,22127,36.69724771
2020,22127,18.07228916
2021,22127,9.174311927
2022,22127,25.97402597
2016,23001,1.4803849
2017,23001,9.251810137
2018,23001,7.590132827
2019,23001,9.536784741
2020,23001,14.85608171
2021,23001,8.988764045
2022,23001,11.67315175
2016,23003,11.11111111
2017,23003,4.322766571
2018,23003,1.552795031
2019,23003,2.222222222
2020,23003,8.695652174
2022,23003,4.651162791
2016,23005,3.72965642
2017,23005,7.420924574
2018,23005,9.764093792
2019,23005,11.65243596
2020,23005,14.49049548
2021,23005,7.899708054
2022,23005,11.88455008
2016,23007,7.159904535
2017,23007,8.998875141
2018,23007,14.55604076
2019,23007,2.040816327
2022,23007,9.478672986
2016,23009,1.019887812
2017,23009,1.223990208
2018,23009,1.887504719
2019,23009,1.109262341
2020,23009,3.38066261
2022,23009,4.299226139
2016,23011,4.679144385
2017,23011,5.563282337
2018,23011,8.764940239
2019,23011,17.31843575
2020,23011,8.968609865
2021,23011,11.14206128
2022,23011,6.52173913
2016,23013,1.231527094
2017,23013,4.034969738
2018,23013,5.604483587
2019,23013,7.972665148
2020,23013,5.961251863
2021,23013,11.36363636
2022,23013,8.565310493
2016,23017,3.601440576
2017,23017,2.708559047
2018,23017,4.260499087
2019,23017,2.409638554
2020,23017,0.983284169
2021,23017,4.178272981
2022,23017,4.070556309
2016,23019,5.027422303
2017,23019,7.225107248
2018,23019,8.342303552
2019,23019,15.28213166
2020,23019,10.94890511
2021,23019,6.342494715
2022,23019,12.98701299
2016,23023,5.934718101
2017,23023,9.693053312
2018,23023,1.821493625
2019,23023,2.739726027
2021,23023,12.04819277
2022,23023,9.216589862
2016,23025,5.376344086
2017,23025,5.305039788
2018,23025,4.958677686
2019,23025,9.592326139
2020,23025,5.780346821
2021,23025,11.0701107
2022,23025,8.298755187
2016,23027,5.602240896
2017,23027,1.347708895
2018,23027,7.067137809
2020,23027,5.934718101
2021,23027,11.85770751
2022,23027,4.366812227
2016,23031,2.605071205
2017,23031,4.39586551
2018,23031,4.737975592
2019,23031,5.984184655
2020,23031,8.500303582
2021,23031,10.07994439
2022,23031,8.50701829
2016,24001,5.422153369
2017,24001,13.73895976
2018,24001,14.48736999
2019,24001,14.26940639
2020,24001,15.02504174
2021,24001,15.03759399
2022,24001,12.59445844
2016,24003,6.376490158
2017,24003,6.764566556
2018,24003,6.818636273
2019,24003,8.485022216
2020,24003,10.58775621
2021,24003,7.978723404
2022,24003,7.026789635
2016,24005,9.81210856
2017,24005,13.29733034
2018,24005,13.8558662
2019,24005,14.33770015
2020,24005,18.74466054
2021,24005,13.22171284
2022,24005,14.12056793
2016,24009,14.24936387
2017,24009,18.4531886
2018,24009,13.53846154
2019,24009,12.11849192
2020,24009,13.47393087
2021,24009,7.475083056
2022,24009,6.912442396
2017,24011,5.633802817
2018,24011,5.084745763
2019,24011,4.750593824
2020,24011,3.125
2021,24011,4
2022,24011,5.235602094
2016,24013,4.984662577
2017,24013,6.931434994
2018,24013,7.548032937
2019,24013,9.312780989
2020,24013,9.561752988
2021,24013,10.69217783
2022,24013,7.092198582
2016,24015,3.92393601
2017,24015,3.56059607
2018,24015,5.064045279
2019,24015,5.966850829
2020,24015,7.376523412
2021,24015,5.364327224
2022,24015,6.313744536
2016,24017,16.66666667
2017,24017,15.70612669
2018,24017,17.26230614
2019,24017,15.50673805
2020,24017,16.55306719
2021,24017,7.483962937
2022,24017,7.23654455
2016,24019,4.587155963
2017,24019,6.688963211
2018,24019,6.342494715
2019,24019,1.93986421
2020,24019,5.917159763
2021,24019,1.669449082
2022,24019,4.073319756
2016,24021,8.213234155
2017,24021,9.177095184
2018,24021,10.01417937
2019,24021,9.600808489
2020,24021,9.098712446
2021,24021,6.033519553
2022,24021,7.741935484
2018,24023,0.965250965
2019,24023,2.828854314
2021,24023,2.123142251
2022,24023,3.144654088
2016,24025,8.738888052
2017,24025,8.475847585
2018,24025,7.67721573
2019,24025,10.82198444
2020,24025,11.03190767
2021,24025,7.166853303
2022,24025,8.104575163
2016,24027,4.579416727
2017,24027,6.283013622
2018,24027,5.164703659
2019,24027,5.860370307
2020,24027,7.079865855
2021,24027,8.817168524
2022,24027,5.22749274
2016,24029,5.970149254
2017,24029,9.722222222
2018,24029,9.146341463
2019,24029,7.334963325
2020,24029,15.67398119
2022,24029,6.211180124
2016,24031,8.403361345
2017,24031,10.92122927
2018,24031,12.82286881
2019,24031,13.04077271
2020,24031,15.28885431
2021,24031,11.72573352
2022,24031,14.20021124
2016,24033,15.29935743
2017,24033,14.50685163
2018,24033,15.03237394
2019,24033,15.74624402
2020,24033,19.40138143
2021,24033,12.03514763
2022,24033,11.07201501
2016,24035,4.205214466
2017,24035,3.918154114
2018,24035,6.302521008
2019,24035,6.211180124
2020,24035,5.982053838
2021,24035,6.793478261
2022,24035,7.207207207
2016,24037,13.90644753
2017,24037,13.81748072
2018,24037,11.78396072
2019,24037,11.89909567
2020,24037,12.98701299
2021,24037,6.334841629
2022,24037,6.912442396
2016,24039,2.114164905
2017,24039,30.92783505
2018,24039,18.26086957
2019,24039,19.13875598
2020,24039,9.765625
2021,24039,3.184713376
2022,24039,8.968609865
2016,24041,4.642525534
2017,24041,4.81000481
2018,24041,6.884681583
2019,24041,10.37165082
2020,24041,6.802721088
2021,24041,6.144393241
2022,24041,10.22494888
2016,24043,8.63422292
2017,24043,8.147405365
2018,24043,8.932769158
2019,24043,10.05484461
2020,24043,10.2905569
2021,24043,7.442224834
2022,24043,8.352668213
2016,24045,7.844602167
2017,24045,11.56292156
2018,24045,12.67541874
2019,24045,12.04437401
2020,24045,11.54956689
2021,24045,10.12829169
2022,24045,11.13013699
2016,24047,2.732466672
2017,24047,2.250140634
2018,24047,3.285420945
2019,24047,4.668769716
2020,24047,3.704951162
2021,24047,3.494060098
2022,24047,4.549886253
2016,24510,12.2235804
2017,24510,12.12984956
2018,24510,13.47127923
2019,24510,16.44540839
2020,24510,23.61305533
2021,24510,18.50287259
2022,24510,18.21923093
2016,25001,5.251706805
2017,25001,7.263922518
2018,25001,10.25221712
2019,25001,12.37756011
2020,25001,11.8694362
